stratum,family,query_id,query_source,method,metric,value,n_candidates,n_graded_relevant,n_binary_relevant
same-source,primary,Q0045,msd_pancreas,OAKG,map,0.26705607586920205,280,121,121
same-source,primary,Q0045,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,OAKG-Union,precision@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,OAKG-Union,recall@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,OAKG-Union,map,0.26705607586920205,280,121,121
same-source,primary,Q0045,msd_pancreas,WL,ndcg@10,0.6402900881481707,280,121,121
same-source,primary,Q0045,msd_pancreas,WL,precision@10,0.7,280,121,121
same-source,primary,Q0045,msd_pancreas,WL,recall@10,0.05785123966942149,280,121,121
same-source,primary,Q0045,msd_pancreas,WL,map,0.6271950781007873,280,121,121
same-source,primary,Q0045,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,ZeroImputation,precision@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,ZeroImputation,recall@10,0.0,280,121,121
same-source,primary,Q0045,msd_pancreas,ZeroImputation,map,0.4195297626310404,280,121,121
same-source,primary,Q0046,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,MissingnessIndicators,map,0.16212419698547886,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG,ndcg@10,0.010480560299908579,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG,precision@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG,recall@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG,map,0.1490238328164008,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG-Union,ndcg@10,0.010480560299908579,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG-Union,precision@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG-Union,recall@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,OAKG-Union,map,0.1490238328164008,280,132,69
same-source,primary,Q0046,msd_pancreas,WL,ndcg@10,0.6916772184127177,280,132,69
same-source,primary,Q0046,msd_pancreas,WL,precision@10,0.7,280,132,69
same-source,primary,Q0046,msd_pancreas,WL,recall@10,0.10144927536231885,280,132,69
same-source,primary,Q0046,msd_pancreas,WL,map,0.4757083053120275,280,132,69
same-source,primary,Q0046,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,ZeroImputation,precision@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,ZeroImputation,recall@10,0.0,280,132,69
same-source,primary,Q0046,msd_pancreas,ZeroImputation,map,0.16751092365571144,280,132,69
same-source,primary,Q0047,msd_pancreas,MissingnessIndicators,ndcg@10,0.20027881745630052,280,132,2
same-source,primary,Q0047,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,MissingnessIndicators,map,0.012316384180790962,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG,ndcg@10,0.09031040361479108,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG,precision@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG,recall@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG,map,0.014709028669234061,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG-Union,ndcg@10,0.09031040361479108,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG-Union,precision@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG-Union,recall@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,OAKG-Union,map,0.014709028669234061,280,132,2
same-source,primary,Q0047,msd_pancreas,WL,ndcg@10,0.3170853252047272,280,132,2
same-source,primary,Q0047,msd_pancreas,WL,precision@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,WL,recall@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,WL,map,0.005555708542160048,280,132,2
same-source,primary,Q0047,msd_pancreas,ZeroImputation,ndcg@10,0.20187513497372161,280,132,2
same-source,primary,Q0047,msd_pancreas,ZeroImputation,precision@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,ZeroImputation,recall@10,0.0,280,132,2
same-source,primary,Q0047,msd_pancreas,ZeroImputation,map,0.011684782608695652,280,132,2
same-source,primary,Q0048,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,MissingnessIndicators,map,0.007138176371466017,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG,ndcg@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG,precision@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG,recall@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG,map,0.02806824435883324,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,OAKG-Union,map,0.02806824435883324,280,2,2
same-source,primary,Q0048,msd_pancreas,WL,ndcg@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,WL,precision@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,WL,recall@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,WL,map,0.005562696076398966,280,2,2
same-source,primary,Q0048,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,2
same-source,primary,Q0048,msd_pancreas,ZeroImputation,map,0.007070707070707071,280,2,2
same-source,primary,Q0049,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,MissingnessIndicators,precision@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,MissingnessIndicators,recall@10,0.07633587786259542,280,131,131
same-source,primary,Q0049,msd_pancreas,MissingnessIndicators,map,0.5452030436814238,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG,ndcg@10,0.5672274908036508,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG,precision@10,0.5,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG,recall@10,0.03816793893129771,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG,map,0.5659097161538896,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG-Union,ndcg@10,0.5672274908036508,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG-Union,precision@10,0.5,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG-Union,recall@10,0.03816793893129771,280,131,131
same-source,primary,Q0049,msd_pancreas,OAKG-Union,map,0.5659097161538896,280,131,131
same-source,primary,Q0049,msd_pancreas,WL,ndcg@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,WL,precision@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,WL,recall@10,0.07633587786259542,280,131,131
same-source,primary,Q0049,msd_pancreas,WL,map,0.6158419990210009,280,131,131
same-source,primary,Q0049,msd_pancreas,ZeroImputation,ndcg@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,ZeroImputation,precision@10,1.0,280,131,131
same-source,primary,Q0049,msd_pancreas,ZeroImputation,recall@10,0.07633587786259542,280,131,131
same-source,primary,Q0049,msd_pancreas,ZeroImputation,map,0.5147327798247467,280,131,131
same-source,primary,Q0050,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,MissingnessIndicators,map,0.004975124378109453,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG,ndcg@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG,precision@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG,recall@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG,map,0.006134969325153374,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,OAKG-Union,map,0.006134969325153374,280,2,1
same-source,primary,Q0050,msd_pancreas,WL,ndcg@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,WL,precision@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,WL,recall@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,WL,map,0.003745318352059925,280,2,1
same-source,primary,Q0050,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,1
same-source,primary,Q0050,msd_pancreas,ZeroImputation,map,0.005025125628140704,280,2,1
same-source,primary,Q0051,msd_pancreas,MissingnessIndicators,ndcg@10,0.14285714285714285,280,280,132
same-source,primary,Q0051,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,280,132
same-source,primary,Q0051,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,280,132
same-source,primary,Q0051,msd_pancreas,MissingnessIndicators,map,0.2996538787618288,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG,ndcg@10,0.33542575087676413,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG,precision@10,0.3,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG,recall@10,0.022727272727272728,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG,map,0.4060658507887937,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG-Union,ndcg@10,0.33542575087676413,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG-Union,precision@10,0.3,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG-Union,recall@10,0.022727272727272728,280,280,132
same-source,primary,Q0051,msd_pancreas,OAKG-Union,map,0.4060658507887937,280,280,132
same-source,primary,Q0051,msd_pancreas,WL,ndcg@10,1.0,280,280,132
same-source,primary,Q0051,msd_pancreas,WL,precision@10,1.0,280,280,132
same-source,primary,Q0051,msd_pancreas,WL,recall@10,0.07575757575757576,280,280,132
same-source,primary,Q0051,msd_pancreas,WL,map,0.6157540469712037,280,280,132
same-source,primary,Q0051,msd_pancreas,ZeroImputation,ndcg@10,0.14285714285714285,280,280,132
same-source,primary,Q0051,msd_pancreas,ZeroImputation,precision@10,0.0,280,280,132
same-source,primary,Q0051,msd_pancreas,ZeroImputation,recall@10,0.0,280,280,132
same-source,primary,Q0051,msd_pancreas,ZeroImputation,map,0.2983891924596148,280,280,132
same-source,primary,Q0052,msd_pancreas,MissingnessIndicators,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0052,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,MissingnessIndicators,map,0.0265113137453563,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG,precision@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG,recall@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG,map,0.014646464646464647,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG-Union,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG-Union,precision@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG-Union,recall@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,OAKG-Union,map,0.014646464646464647,280,280,2
same-source,primary,Q0052,msd_pancreas,WL,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0052,msd_pancreas,WL,precision@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,WL,recall@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,WL,map,0.005562696076398966,280,280,2
same-source,primary,Q0052,msd_pancreas,ZeroImputation,ndcg@10,0.3170853252047272,280,280,2
same-source,primary,Q0052,msd_pancreas,ZeroImputation,precision@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,ZeroImputation,recall@10,0.0,280,280,2
same-source,primary,Q0052,msd_pancreas,ZeroImputation,map,0.025342039800995024,280,280,2
same-source,primary,Q0053,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,MissingnessIndicators,map,0.007225784513747207,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG,ndcg@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG,precision@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG,recall@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG,map,0.008796296296296295,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,OAKG-Union,map,0.008796296296296295,280,2,2
same-source,primary,Q0053,msd_pancreas,WL,ndcg@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,WL,precision@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,WL,recall@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,WL,map,0.005363543266769073,280,2,2
same-source,primary,Q0053,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,2
same-source,primary,Q0053,msd_pancreas,ZeroImputation,map,0.007042575570494352,280,2,2
same-source,primary,Q0054,msd_pancreas,MissingnessIndicators,ndcg@10,0.7619675692267485,280,280,120
same-source,primary,Q0054,msd_pancreas,MissingnessIndicators,precision@10,0.6,280,280,120
same-source,primary,Q0054,msd_pancreas,MissingnessIndicators,recall@10,0.05,280,280,120
same-source,primary,Q0054,msd_pancreas,MissingnessIndicators,map,0.43011269704254423,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG,ndcg@10,1.0,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG,precision@10,1.0,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG,recall@10,0.08333333333333333,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG,map,0.9577438046240836,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG-Union,ndcg@10,1.0,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG-Union,precision@10,1.0,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG-Union,recall@10,0.08333333333333333,280,280,120
same-source,primary,Q0054,msd_pancreas,OAKG-Union,map,0.9577438046240836,280,280,120
same-source,primary,Q0054,msd_pancreas,WL,ndcg@10,0.6916772184127177,280,280,120
same-source,primary,Q0054,msd_pancreas,WL,precision@10,0.7,280,280,120
same-source,primary,Q0054,msd_pancreas,WL,recall@10,0.058333333333333334,280,280,120
same-source,primary,Q0054,msd_pancreas,WL,map,0.6279139463016211,280,280,120
same-source,primary,Q0054,msd_pancreas,ZeroImputation,ndcg@10,0.753616311597827,280,280,120
same-source,primary,Q0054,msd_pancreas,ZeroImputation,precision@10,0.6,280,280,120
same-source,primary,Q0054,msd_pancreas,ZeroImputation,recall@10,0.05,280,280,120
same-source,primary,Q0054,msd_pancreas,ZeroImputation,map,0.4128308777592029,280,280,120
same-source,primary,Q0055,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,MissingnessIndicators,precision@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,MissingnessIndicators,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0055,msd_pancreas,MissingnessIndicators,map,0.9012609718549474,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG,ndcg@10,0.6850355542351181,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG,precision@10,0.5,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG,recall@10,0.03816793893129771,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG,map,0.43401352145757555,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG-Union,ndcg@10,0.6850355542351181,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG-Union,precision@10,0.5,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG-Union,recall@10,0.03816793893129771,280,280,131
same-source,primary,Q0055,msd_pancreas,OAKG-Union,map,0.43401352145757555,280,280,131
same-source,primary,Q0055,msd_pancreas,WL,ndcg@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,WL,precision@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,WL,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0055,msd_pancreas,WL,map,0.6161584320968991,280,280,131
same-source,primary,Q0055,msd_pancreas,ZeroImputation,ndcg@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,ZeroImputation,precision@10,1.0,280,280,131
same-source,primary,Q0055,msd_pancreas,ZeroImputation,recall@10,0.07633587786259542,280,280,131
same-source,primary,Q0055,msd_pancreas,ZeroImputation,map,0.9018445494101592,280,280,131
same-source,primary,Q0056,msd_pancreas,MissingnessIndicators,ndcg@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,MissingnessIndicators,precision@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,MissingnessIndicators,recall@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,MissingnessIndicators,map,0.007151258527405316,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG,ndcg@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG,precision@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG,recall@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG,map,0.021182266009852214,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG-Union,ndcg@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG-Union,precision@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG-Union,recall@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,OAKG-Union,map,0.021182266009852214,280,2,2
same-source,primary,Q0056,msd_pancreas,WL,ndcg@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,WL,precision@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,WL,recall@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,WL,map,0.005562696076398966,280,2,2
same-source,primary,Q0056,msd_pancreas,ZeroImputation,ndcg@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,ZeroImputation,precision@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,ZeroImputation,recall@10,0.0,280,2,2
same-source,primary,Q0056,msd_pancreas,ZeroImputation,map,0.007083525611444393,280,2,2
same-source,primary,Q0057,msd_pancreas,MissingnessIndicators,ndcg@10,0.39991859859785234,280,280,121
same-source,primary,Q0057,msd_pancreas,MissingnessIndicators,precision@10,0.3,280,280,121
same-source,primary,Q0057,msd_pancreas,MissingnessIndicators,recall@10,0.024793388429752067,280,280,121
same-source,primary,Q0057,msd_pancreas,MissingnessIndicators,map,0.39714369411088496,280,280,121
same-source,primary,Q0057,msd_pancreas,OAKG,ndcg@10,0.14285714285714285,280,280,121
